utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000322-fn000832-735.9267-737.4796,1,insertion,<ins>,<ins>,tien,4
n000322-fn000832-735.9267-737.4796,2,insertion,<ins>,<ins>,nul,3
n000322-fn000832-735.9267-737.4796,3,substitution,natuurmuseum,12,uur,3
n000322-fn000832-743.0851-743.6935,0,insertion,<ins>,<ins>,hm,2
n000322-fn000832-743.0851-743.6935,1,substitution,ja,2,hm,2
n000322-fn000832-747.2855-747.9507,0,substitution,ja,2,hm,2
n000322-fn000832-75.0666-77.0064,0,substitution,drukke,6,drukken,7
n000322-fn000832-755.4915-758.2263,4,substitution,dak,3,dat,3
n000322-fn000832-758.2263-759.8799,0,substitution,één,3,een,3
n000322-fn000832-758.2263-759.8799,1,substitution,dakjes,6,taxi's,6
n000322-fn000832-758.2263-759.8799,2,substitution,ui,2,uit,3
n000322-fn000832-765.8624-766.8880,0,insertion,<ins>,<ins>,maakt,5
n000322-fn000832-765.8624-766.8880,1,substitution,maak,4,het,3
n000322-fn000832-768.2065-769.4691,0,insertion,<ins>,<ins>,mag,3
n000322-fn000832-768.2065-769.4691,1,substitution,'k,2,ik,2
n000322-fn000832-768.2065-769.4691,2,substitution,maak,4,een,3
n000322-fn000832-768.2065-769.4691,3,substitution,uit,3,eten,4
n000322-fn000832-768.2065-769.4691,4,substitution,nederland,9,dan,3
n000322-fn000832-77.0064-78.0611,1,substitution,londen,6,london,6
n000322-fn000832-770.6271-772.3257,1,substitution,gaan,4,ga,2
n000322-fn000832-770.6271-772.3257,2,substitution,één,3,in,2
n000322-fn000832-772.3257-774.4907,0,insertion,<ins>,<ins>,dat,3
n000322-fn000832-772.3257-774.4907,1,substitution,daktje,6,je,2
n000322-fn000832-775.3519-776.7564,0,insertion,<ins>,<ins>,wat,3
n000322-fn000832-775.3519-776.7564,1,substitution,rotterdam,9,de,2
n000322-fn000832-775.3519-776.7564,2,substitution,ja,2,domme,5
n000322-fn000832-783.1209-784.9980,1,substitution,mij,3,mijn,4
n000322-fn000832-79.0867-80.6077,0,substitution,ik,2,even,4
n000322-fn000832-79.0867-80.6077,1,substitution,vind,4,een,3
n000322-fn000832-791.6989-793.5909,2,deletion,samen,5,<del>,<del>
n000322-fn000832-791.6989-793.5909,3,substitution,winkelen,8,samenwonen,10
n000322-fn000832-794.0421-795.2027,1,substitution,el,2,ouwe,4
n000322-fn000832-80.6077-82.0361,1,substitution,londen,6,london,6
n000322-fn000832-805.3588-807.5760,2,substitution,dat,3,de,2
n000322-fn000832-805.3588-807.5760,3,substitution,anders,6,ander,5
n000322-fn000832-807.5760-809.0070,0,deletion,ande,4,<del>,<del>
n000322-fn000832-811.8514-814.4511,2,substitution,daktje,6,datje,5
n000322-fn000832-815.4740-817.2283,0,substitution,wel,3,woon,4
n000322-fn000832-815.4740-817.2283,1,substitution,na,2,naar,4
n000322-fn000832-82.0361-83.5280,0,substitution,parijs,6,parais,6
n000322-fn000832-822.9602-825.6738,4,substitution,mij,3,mijn,4
n000322-fn000832-826.7337-828.1807,0,substitution,en,2,een,3
n000322-fn000832-831.8906-833.0593,0,substitution,ui,2,hou,3
n000322-fn000832-834.6439-836.7138,3,insertion,<ins>,<ins>,eh,2
n000322-fn000832-836.7138-838.3591,1,deletion,op,2,<del>,<del>
n000322-fn000832-836.7138-838.3591,2,substitution,zoeken,6,opzoeken,8
n000322-fn000832-840.1134-840.9482,0,deletion,weet,4,<del>,<del>
n000322-fn000832-840.1134-840.9482,1,substitution,niet,4,ben,3
n000322-fn000832-840.1134-840.9482,2,substitution,meer,4,ik,2
n000322-fn000832-877.6726-879.0401,0,deletion,al,2,<del>,<del>
n000322-fn000832-877.6726-879.0401,1,substitution,paar,4,albei,5
n000322-fn000832-877.6726-879.0401,2,substitution,jaar,4,ja,2
n000322-fn000832-89.0799-91.6131,1,insertion,<ins>,<ins>,we,2
n000322-fn000832-89.0799-91.6131,2,substitution,museum,6,zien,4
n000322-fn000832-89.0799-91.6131,3,substitution,zit,3,het,3
n000322-fn000832-892.1258-893.4296,0,substitution,koken,5,koker,5
n000322-fn000832-9.2381-10.2317,0,substitution,moek,4,moet,4
n000322-fn000832-9.2381-10.2317,1,substitution,hier,4,je,2
n000322-fn000832-901.7099-902.8308,0,substitution,bruiloft,8,broelof,7
n000322-fn000832-91.6131-93.7506,0,deletion,wel,3,<del>,<del>
n000322-fn000832-93.7506-95.6790,1,substitution,koningeen,9,koningin,8
n000322-fn000832-938.5594-939.7707,0,deletion,m,1,<del>,<del>
n000322-fn000832-939.7707-942.1784,0,deletion,cadeau,6,<del>,<del>
n000322-fn000832-939.7707-942.1784,1,substitution,een,3,katten,6
n000322-fn000832-942.1784-943.3895,0,deletion,kijken,6,<del>,<del>
n000322-fn000832-942.1784-943.3895,2,insertion,<ins>,<ins>,niet,4
n000322-fn000832-944.5025-945.7136,0,deletion,een,3,<del>,<del>
n000322-fn000832-95.6790-97.2796,0,substitution,beatrix,7,patrix,6
n000322-fn000832-953.7308-955.9674,0,substitution,ik,2,even,4
n000322-fn000832-953.7308-955.9674,1,substitution,vin,3,een,3
n000322-fn000832-953.7308-955.9674,2,substitution,asiaanse,8,aasiaanse,9
n000322-fn000832-955.9674-957.2076,0,insertion,<ins>,<ins>,maakt,5
n000322-fn000832-955.9674-957.2076,1,substitution,maaltijd,8,hij,3
n000322-fn000832-979.0941-981.7176,1,substitution,te,2,de,2
n000322-fn000832-979.0941-981.7176,4,deletion,w,1,<del>,<del>
n000322-fn000832-98.0561-100.5709,1,insertion,<ins>,<ins>,hij,3
n000322-fn000832-981.7176-984.0649,3,substitution,zo,2,zou,3
n000322-fn000832-981.7176-984.0649,4,substitution,lus,3,lust,4
n000322-fn000832-985.1162-985.9694,0,substitution,gra,3,sla,3
n000322-fn000832-987.9861-988.7175,0,substitution,eten,4,eider,5
n000323-fn000834-103.8430-105.3577,0,deletion,t,1,<del>,<del>
n000323-fn000834-103.8430-105.3577,1,deletion,wat,3,<del>,<del>
n000323-fn000834-103.8430-105.3577,2,deletion,zeg,3,<del>,<del>
n000323-fn000834-103.8430-105.3577,3,substitution,je,2,de,2
n000323-fn000834-121.7636-124.4023,0,substitution,the,3,de,2
n000323-fn000834-125.3811-127.0246,0,substitution,ook,3,of,2
n000323-fn000834-125.3811-127.0246,1,substitution,die,3,the,3
n000323-fn000834-125.3811-127.0246,3,substitution,brigde,6,bridge,6
n000323-fn000834-129.4265-131.9613,2,deletion,die,3,<del>,<del>
n000323-fn000834-129.4265-131.9613,3,substitution,ke,2,de,2
n000323-fn000834-129.4265-131.9613,4,substitution,koningin,8,koningen,8
n000323-fn000834-134.5986-135.6053,0,substitution,ja,2,nee,3
n000323-fn000834-160.8536-162.8399,0,deletion,meteen,6,<del>,<del>
n000323-fn000834-160.8536-162.8399,1,deletion,naar,4,<del>,<del>
n000323-fn000834-160.8536-162.8399,2,deletion,de,2,<del>,<del>
n000323-fn000834-160.8536-162.8399,3,deletion,stad,4,<del>,<del>
n000323-fn000834-160.8536-162.8399,4,deletion,toe,3,<del>,<del>
n000323-fn000834-160.8536-162.8399,5,substitution,of,2,telefoon,8
n000323-fn000834-160.8536-162.8399,6,substitution,onderweg,8,weg,3
n000323-fn000834-173.7784-174.9426,1,substitution,mij,3,mijn,4
n000323-fn000834-194.5914-195.7009,0,substitution,maaltijd,8,malta,5
n000323-fn000834-195.7009-196.5832,0,insertion,<ins>,<ins>,wat,3
n000323-fn000834-195.7009-196.5832,1,insertion,<ins>,<ins>,is,2
n000323-fn000834-195.7009-196.5832,2,substitution,de,2,mijn,4
n000323-fn000834-195.7009-196.5832,3,substitution,maaltijd,8,tijd,4
n000323-fn000834-201.1360-203.5144,6,deletion,maar,4,<del>,<del>
n000323-fn000834-201.1360-203.5144,7,substitution,één,3,mijn,4
n000323-fn000834-204.2388-205.2400,0,substitution,geld,4,help,4
n000323-fn000834-204.2388-205.2400,1,substitution,van,3,me,2
n000323-fn000834-204.2388-205.2400,2,substitution,mijzelf,7,myself,6
n000323-fn000834-231.5247-233.9276,0,deletion,zelf,4,<del>,<del>
n000323-fn000834-231.5247-233.9276,1,substitution,de,2,zelfde,6
n000323-fn000834-260.6325-262.5995,0,substitution,die,3,de,2
n000323-fn000834-265.1484-266.7097,3,insertion,<ins>,<ins>,de,2
n000323-fn000834-280.7702-281.7067,1,substitution,herfst,6,het,3
n000323-fn000834-291.1216-291.9756,0,deletion,niet,4,<del>,<del>
n000323-fn000834-291.1216-291.9756,1,substitution,in,2,niets,5
n000323-fn000834-291.1216-291.9756,2,substitution,herfst,6,nieuws,6
n000323-fn000834-30.0762-31.2238,0,insertion,<ins>,<ins>,wat,3
n000323-fn000834-30.0762-31.2238,1,substitution,moet,4,is,2
n000323-fn000834-30.0762-31.2238,2,substitution,ik,2,het,3
n000323-fn000834-30.0762-31.2238,3,substitution,prakten,7,prakken,7
n000323-fn000834-31.7684-32.7590,0,substitution,londen,6,london,6
n000323-fn000834-312.3059-314.8728,0,substitution,vorige,6,vorig,5
n000323-fn000834-314.8728-316.8036,4,substitution,jaar,4,ja,2
n000323-fn000834-328.2260-330.0276,0,substitution,heel,4,hele,4
n000323-fn000834-342.1729-343.5314,2,substitution,videocamera,11,videokamera,11
n000323-fn000834-408.5858-410.1248,2,deletion,e,1,<del>,<del>
n000323-fn000834-422.9337-424.6417,0,substitution,de,2,the,3
n000323-fn000834-435.1080-436.3013,0,insertion,<ins>,<ins>,eh,2
n000323-fn000834-435.1080-436.3013,1,substitution,thames,6,teams,5
n000323-fn000834-442.5969-444.8232,0,substitution,de,2,the,3
n000323-fn000834-449.7646-450.6565,0,substitution,de,2,the,3
n000323-fn000834-462.0342-462.8342,0,insertion,<ins>,<ins>,dat,3
n000323-fn000834-462.0342-462.8342,1,substitution,oké,3,klopt,5
n000323-fn000834-468.0505-469.2333,0,substitution,de,2,the,3
n000323-fn000834-470.0614-471.5809,0,substitution,de,2,the,3
n000323-fn000834-471.5809-473.1426,0,insertion,<ins>,<ins>,eh,2
n000323-fn000834-475.5369-476.4609,0,deletion,de,2,<del>,<del>
n000323-fn000834-475.5369-476.4609,1,substitution,thames,6,thems,5
n000323-fn000834-477.7474-479.6988,1,insertion,<ins>,<ins>,eh,2
n000323-fn000834-480.2267-481.2566,0,insertion,<ins>,<ins>,met,3
n000323-fn000834-480.2267-481.2566,1,insertion,<ins>,<ins>,hem,3
n000323-fn000834-480.2267-481.2566,2,substitution,madame,6,te,2
n000323-fn000834-480.2267-481.2566,3,substitution,tussauds,8,zo,2
n000323-fn000834-482.7724-483.7919,1,insertion,<ins>,<ins>,eh,2
n000323-fn000834-485.9842-487.0438,4,substitution,maal,4,meer,4
n000323-fn000834-493.7858-495.0812,1,substitution,what,4,wat,3
n000323-fn000834-493.7858-495.0812,2,substitution,else,4,anders,6
n000323-fn000834-525.2132-526.1946,0,deletion,cricket,7,<del>,<del>
n000323-fn000834-525.2132-526.1946,1,substitution,spelen,6,cricketspellen,14
n000323-fn000834-535.1589-537.0029,4,substitution,spelen,6,spellen,7
n000323-fn000834-548.2107-549.9424,4,substitution,spelen,6,spellen,7
n000323-fn000834-562.1741-563.2550,0,substitution,n,1,de,2
n000323-fn000834-577.6732-578.9930,0,substitution,eerst,5,hels,4
n000323-fn000834-578.9930-581.2083,1,insertion,<ins>,<ins>,eh,2
n000323-fn000834-59.8388-60.5376,0,insertion,<ins>,<ins>,zeg,3
n000323-fn000834-59.8388-60.5376,1,substitution,zeggen,6,het,3
n000323-fn000834-606.5703-607.2691,0,insertion,<ins>,<ins>,krijg,5
n000323-fn000834-606.5703-607.2691,1,substitution,cricket,7,ik,2
n000323-fn000834-614.9928-616.4498,0,substitution,die,3,de,2
n000323-fn000834-614.9928-616.4498,1,substitution,koningendag,11,koningsdag,10
n000323-fn000834-62.5729-63.9164,2,substitution,mooi,4,mooie,5
n000323-fn000834-63.9164-66.2763,6,substitution,londen,6,london,6
n000323-fn000834-653.5813-655.2115,0,deletion,en,2,<del>,<del>
n000323-fn000834-664.3368-666.3033,0,deletion,een,3,<del>,<del>
n000323-fn000834-664.3368-666.3033,1,substitution,goede,5,en,2
n000323-fn000834-664.3368-666.3033,2,substitution,entrecote,9,goed,4
n000323-fn000834-69.1493-70.8093,0,substitution,alleen,6,alle,4
n000323-fn000834-69.1493-70.8093,1,substitution,die,3,dieren,6
n000323-fn000834-69.1493-70.8093,2,substitution,antwoord,8,worden,6
n000323-fn000834-73.5803-74.5792,1,insertion,<ins>,<ins>,eh,2
n000323-fn000834-77.6064-78.9859,0,substitution,die,3,de,2
n000323-fn000834-96.3953-98.6960,1,substitution,londen,6,london,6
n000324-fn000836-1005.2917-1007.6539,0,substitution,mij,3,mijn,4
n000324-fn000836-1007.6539-1010.3676,2,substitution,auto,4,auto's,6
n000324-fn000836-1010.3676-1013.3257,0,deletion,en,2,<del>,<del>
n000324-fn000836-1010.3676-1013.3257,4,substitution,één,3,een,3
n000324-fn000836-1024.1029-1026.5148,0,substitution,onze,4,ons,3
n000324-fn000836-1024.1029-1026.5148,1,substitution,traditione,10,traditionele,12
n000324-fn000836-1024.1029-1026.5148,2,substitution,koken,5,koffie,6
n000324-fn000836-1028.7004-1030.4008,0,insertion,<ins>,<ins>,verjaardag,10
n000324-fn000836-1028.7004-1030.4008,1,substitution,verjaardagcake,14,kijken,6
n000324-fn000836-103.1501-105.3607,4,deletion,na,2,<del>,<del>
n000324-fn000836-1030.8813-1031.2716,0,substitution,zo,2,ja,2
n000324-fn000836-1038.4811-1039.2574,0,substitution,zelf,4,geluk,5
n000324-fn000836-1047.8196-1049.9468,3,substitution,zel,3,zelf,4
n000324-fn000836-105.3607-107.8572,0,substitution,ikke,4,ik,2
n000324-fn000836-1051.5912-1054.0109,1,substitution,wete,4,weet,4
n000324-fn000836-1051.5912-1054.0109,3,substitution,'t,2,het,3
n000324-fn000836-1054.0109-1055.3152,0,insertion,<ins>,<ins>,hij,3
n000324-fn000836-1054.0109-1055.3152,1,substitution,he,2,ging,4
n000324-fn000836-1054.0109-1055.3152,2,substitution,genie,5,niet,4
n000324-fn000836-1055.9207-1057.3803,0,substitution,he,2,hey,3
n000324-fn000836-1055.9207-1057.3803,2,insertion,<ins>,<ins>,eh,2
n000324-fn000836-1059.0417-1061.0004,3,substitution,'t,2,het,3
n000324-fn000836-1061.0004-1062.8805,2,substitution,haal,4,hou,3
n000324-fn000836-1063.6258-1066.1984,1,insertion,<ins>,<ins>,je,2
n000324-fn000836-1063.6258-1066.1984,6,insertion,<ins>,<ins>,de,2
n000324-fn000836-107.8572-109.9884,0,insertion,<ins>,<ins>,dat,3
n000324-fn000836-107.8572-109.9884,1,substitution,daar,4,eh,2
n000324-fn000836-1070.3213-1072.7936,3,substitution,zehef,5,zelf,4
n000324-fn000836-1073.2439-1074.5454,1,substitution,eieren,6,iron,4
n000324-fn000836-1078.7341-1080.9414,0,deletion,ui,2,<del>,<del>
n000324-fn000836-1078.7341-1080.9414,2,insertion,<ins>,<ins>,wil,3
n000324-fn000836-1081.3360-1083.8317,2,substitution,'t,2,het,3
n000324-fn000836-1081.3360-1083.8317,4,deletion,g,1,<del>,<del>
n000324-fn000836-1093.9979-1095.5779,0,substitution,alsteblief,10,alstublieft,11
n000324-fn000836-114.3839-115.7393,0,substitution,oude,4,al,2
n000324-fn000836-114.3839-115.7393,1,substitution,is,2,deze,4
n000324-fn000836-116.8026-119.3031,0,deletion,v,1,<del>,<del>
n000324-fn000836-120.8300-122.4883,1,deletion,en,2,<del>,<del>
n000324-fn000836-120.8300-122.4883,2,substitution,van,3,ontvangen,9
n000324-fn000836-123.5237-125.3055,3,substitution,londen,6,london,6
n000324-fn000836-125.3055-126.8069,1,deletion,di,2,<del>,<del>
n000324-fn000836-143.5809-146.2241,0,substitution,ikke,4,ik,2
n000324-fn000836-143.5809-146.2241,3,substitution,boot,4,boter,5
n000324-fn000836-146.2241-148.5661,2,insertion,<ins>,<ins>,verlicht,8
n000324-fn000836-146.2241-148.5661,3,substitution,vliegtuig,9,een,3
n000324-fn000836-148.5661-150.9714,0,substitution,en,2,een,3
n000324-fn000836-163.7390-165.9888,0,substitution,willen,6,wilde,5
n000324-fn000836-163.7390-165.9888,1,substitution,meteen,6,met,3
n000324-fn000836-165.9888-167.1933,0,deletion,naar,4,<del>,<del>
n000324-fn000836-165.9888-167.1933,1,deletion,de,2,<del>,<del>
n000324-fn000836-165.9888-167.1933,2,substitution,stad,4,een,3
n000324-fn000836-165.9888-167.1933,3,substitution,toe,3,aardappel,9
n000324-fn000836-167.1933-169.8819,4,insertion,<ins>,<ins>,zien,4
n000324-fn000836-177.4916-178.7018,1,insertion,<ins>,<ins>,eh,2
n000324-fn000836-180.2925-181.6771,3,insertion,<ins>,<ins>,eh,2
n000324-fn000836-184.6921-187.6427,4,substitution,die,3,de,2
n000324-fn000836-187.9687-189.5583,0,substitution,toe,3,to,2
n000324-fn000836-189.5583-190.9542,0,deletion,on,2,<del>,<del>
n000324-fn000836-189.5583-190.9542,1,deletion,een,3,<del>,<del>
n000324-fn000836-189.5583-190.9542,2,substitution,ander,5,onthoudt,8
n000324-fn000836-189.5583-190.9542,3,substitution,zien,4,anders,6
n000324-fn000836-192.5585-193.7543,0,deletion,stad,4,<del>,<del>
n000324-fn000836-192.5585-193.7543,1,substitution,is,2,staat,5
n000324-fn000836-195.6588-197.5361,0,substitution,stad,4,staat,5
n000324-fn000836-212.4364-214.0678,0,deletion,de,2,<del>,<del>
n000324-fn000836-212.4364-214.0678,1,substitution,eerste,6,het,3
n000324-fn000836-212.4364-214.0678,2,substitution,hot,3,is,2
n000324-fn000836-227.8400-229.2327,0,deletion,moeten,6,<del>,<del>
n000324-fn000836-227.8400-229.2327,1,deletion,wij,3,<del>,<del>
n000324-fn000836-227.8400-229.2327,2,substitution,alle,4,goedemorgen,11
n000324-fn000836-229.2327-231.4993,2,substitution,regel,5,regen,5
n000324-fn000836-231.4993-234.4241,0,deletion,of,2,<del>,<del>
n000324-fn000836-231.4993-234.4241,1,deletion,doen,4,<del>,<del>
n000324-fn000836-231.4993-234.4241,2,deletion,u,1,<del>,<del>
n000324-fn000836-234.4241-236.4878,1,deletion,zi,2,<del>,<del>
n000324-fn000836-237.1595-239.4033,1,insertion,<ins>,<ins>,dan,3
n000324-fn000836-239.8925-240.6904,1,insertion,<ins>,<ins>,eh,2
n000324-fn000836-241.7971-243.1649,0,substitution,kopen,5,kop,3
n000324-fn000836-243.1649-245.1241,6,insertion,<ins>,<ins>,kop,3
n000324-fn000836-243.1649-245.1241,7,substitution,kopen,5,en,2
n000324-fn000836-245.1241-247.2126,1,deletion,jij,3,<del>,<del>
n000324-fn000836-245.1241-247.2126,2,deletion,fmpfm,5,<del>,<del>
n000324-fn000836-245.1241-247.2126,3,substitution,dm,2,je,2
n000324-fn000836-249.1023-251.6339,1,substitution,drinken,7,drink,5
n000324-fn000836-261.0259-263.9025,0,substitution,de,2,the,3
n000324-fn000836-261.0259-263.9025,1,substitution,neem,4,name,4
n000324-fn000836-263.9025-265.5350,0,insertion,<ins>,<ins>,met,3
n000324-fn000836-263.9025-265.5350,2,substitution,nemen,5,naam,4
n000324-fn000836-268.6149-271.3601,3,substitution,correcte,8,correct,7
n000324-fn000836-268.6149-271.3601,5,insertion,<ins>,<ins>,de,2
n000324-fn000836-268.6149-271.3601,8,substitution,restaurants,11,restaurant,10
n000324-fn000836-271.3601-272.4374,0,deletion,waarom,6,<del>,<del>
n000324-fn000836-271.3601-272.4374,1,substitution,niet,4,paranietje,10
n000324-fn000836-284.6229-286.5018,1,substitution,stad,4,staat,5
n000324-fn000836-288.7219-291.6409,3,deletion,'t,2,<del>,<del>
n000324-fn000836-288.7219-291.6409,7,deletion,s,1,<del>,<del>
n000324-fn000836-298.5149-300.3644,2,substitution,duidelijker,11,duidelijk,9
n000324-fn000836-309.1702-311.4219,0,deletion,mpf,3,<del>,<del>
n000324-fn000836-309.1702-311.4219,1,deletion,g,1,<del>,<del>
n000324-fn000836-31.1720-32.9593,1,substitution,londen,6,london,6
n000324-fn000836-311.4219-313.0228,0,substitution,weten,5,weet,4
n000324-fn000836-311.4219-313.0228,1,substitution,t,1,het,3
n000324-fn000836-313.0228-315.4698,0,deletion,hoe,3,<del>,<del>
n000324-fn000836-313.0228-315.4698,1,substitution,lang,4,hoelang,7
n000324-fn000836-313.0228-315.4698,4,deletion,blijf,5,<del>,<del>
n000324-fn000836-313.0228-315.4698,5,substitution,en,2,blijven,7
n000324-fn000836-335.6829-336.9392,3,substitution,voet,4,goed,4
n000324-fn000836-336.9392-338.4341,0,substitution,ja,2,er,2
n000324-fn000836-336.9392-338.4341,1,substitution,das,3,is,2
n000324-fn000836-336.9392-338.4341,3,substitution,is,2,iets,4
n000324-fn000836-336.9392-338.4341,4,substitution,voet,4,fout,4
n000324-fn000836-338.4341-339.0179,0,deletion,of,2,<del>,<del>
n000324-fn000836-338.4341-339.0179,1,substitution,niet,4,afneemt,7
n000324-fn000836-341.3966-342.7104,0,substitution,trontaar,8,trantert,8
n000324-fn000836-346.7127-348.8574,0,substitution,ma,2,maar,4
n000324-fn000836-346.7127-348.8574,1,substitution,landkaarten,11,landkaart,9
n000324-fn000836-351.1538-353.1369,0,deletion,m,1,<del>,<del>
n000324-fn000836-351.1538-353.1369,1,deletion,wi,2,<del>,<del>
n000324-fn000836-351.1538-353.1369,4,deletion,ze,2,<del>,<del>
n000324-fn000836-351.1538-353.1369,5,substitution,n,1,je,2
n000324-fn000836-353.1369-355.1491,4,deletion,en,2,<del>,<del>
n000324-fn000836-355.6396-358.4343,3,substitution,kan,3,en,2
n000324-fn000836-358.4343-360.9755,0,substitution,landkaart,9,klantkaart,10
n000324-fn000836-364.5445-365.8761,0,deletion,in,2,<del>,<del>
n000324-fn000836-364.5445-365.8761,1,substitution,welk,4,inbel,5
n000324-fn000836-368.4737-369.4637,0,substitution,zomer,5,zomaar,6
n000324-fn000836-379.0362-380.4957,2,deletion,zo,2,<del>,<del>
n000324-fn000836-379.0362-380.4957,3,substitution,veel,4,zoveel,6
n000324-fn000836-388.4826-389.6343,0,insertion,<ins>,<ins>,is,2
n000324-fn000836-388.4826-389.6343,1,substitution,zomer,5,allemaal,8
n000324-fn000836-388.4826-389.6343,2,substitution,bijna,5,fijn,4
n000324-fn000836-389.6343-391.4938,0,deletion,zon,3,<del>,<del>
n000324-fn000836-389.6343-391.4938,1,substitution,ja,2,jongen,6
n000324-fn000836-391.4938-394.0365,0,deletion,bijna,5,<del>,<del>
n000324-fn000836-391.4938-394.0365,1,deletion,eige,4,<del>,<del>
n000324-fn000836-391.4938-394.0365,4,substitution,zon,3,zijn,4
n000324-fn000836-394.0365-395.3148,0,substitution,of,2,een,3
n000324-fn000836-394.0365-395.3148,2,substitution,warm,4,waren,5
n000324-fn000836-410.8773-412.6939,0,substitution,zon,3,john,4
n000324-fn000836-416.8470-418.1768,0,insertion,<ins>,<ins>,bent,4
n000324-fn000836-416.8470-418.1768,1,insertion,<ins>,<ins>,u,1
